LOC,CyclomaticComplexity,ParameterCount,NumberOfBranches,NR,NAuth,stmtAdded,stmtDeleted,elseAdded,avgChurn,IsBuggy
0.043645,0,0.590162,0,0.17793,0.265974,0.318558,0,0,0.609127,no
1,0.967716,0.196721,0.688907,0.35586,0.531949,0.32015,0.017509,0,0.307609,no
0.392802,0.483858,0.393442,0.172227,0.53379,0.797923,0.340857,0.105052,0,0.223347,no
0.043645,0,0.196721,0,0.17793,0.265974,0.318558,0,0,0.609127,no
0.087289,0,0.196721,0,0.17793,0.265974,0.318558,0,0,0.609127,no
0.087289,0,0.196721,0,0.35586,0.531949,0.32015,0.017509,0,0.307609,no
0.130934,0,0.196721,0,0.35586,0.531949,0.326522,0.017509,0,0.313701,no
1,1,1,1,0.71172,0.797923,0.353599,0.035017,1,0.170556,no
0.043645,0,0.393442,0,0.35586,0.531949,0.337671,0,0,0.322838,no
0.611026,0.80643,0.393442,0.51668,0.35586,0.531949,0.332893,0.017509,0.642074,0.319792,no
0.043645,0,0.393442,0,0,0,0,0,0,0,no
0.043645,0,0.196721,0,0,0,0,0,0,0,no
0.043645,0,0.196721,0,0,0,0,0,0,0,no
0.414625,0.645144,0,0.51668,0,0,0,0,0,0,no
0.087289,0,0,0,0,0,0,0,0,0,no
0.196401,0.161286,0.590162,0.172227,0.17793,0.265974,0.098753,0,0,0.18883,no
0.130934,0,0.786883,0,0.17793,0.265974,0.098753,0,0,0.18883,no
0.349158,0.483858,0.590162,0.51668,0.17793,0.265974,0.098753,0,0.642074,0.18883,no
0.109112,0,0.786883,0,0.17793,0.265974,0.092382,0,0,0.176647,no
0.043645,0,0,0,0.17793,0.265974,0.092382,0,0,0.176647,no
0.043645,0,0,0,0.17793,0.265974,0.092382,0,0,0.176647,no
0.043645,0,0,0,0.17793,0.265974,0.092382,0,0,0.176647,no
0.043645,0,0,0,0.17793,0.265974,0.092382,0,0,0.176647,no
0,0,0.196721,0,0.17793,0.265974,0.144944,0,0,0.277153,no
0,0,0.196721,0,0.17793,0.265974,0.144944,0,0,0.277153,no
0,0,0.196721,0,0.17793,0.265974,0.144944,0,0,0.277153,no
0,0,0.590162,0,0.17793,0.265974,0.144944,0,0,0.277153,no
0,0,0.393442,0,0.17793,0.265974,0.144944,0,0,0.277153,no
0,0,0.393442,0,0.17793,0.265974,0.144944,0,0,0.277153,no
0,0,0.393442,0,0.35586,0.531949,0.149722,0,0,0.143145,no
0,0,0.196721,0,0.17793,0.265974,0.004778,0,0,0.009137,no
0,0,0.196721,0,0.17793,0.265974,0.004778,0,0,0.009137,no
0,0,0.196721,0,0.17793,0.265974,0.043005,0,0,0.082232,no
0.174579,0,1,0,0.35586,0.531949,0.124237,0.017509,0,0.120303,no
0.043645,0,0,0,0.17793,0.265974,0.122645,0,0,0.234514,no
0.043645,0,0,0,0.17793,0.265974,0.122645,0,0,0.234514,no
0.043645,0,0,0,0.17793,0.265974,0.122645,0,0,0.234514,no
0.043645,0,0,0,0.17793,0.265974,0.122645,0,0,0.234514,no
0.043645,0,0,0,0.17793,0.265974,0.122645,0,0,0.234514,no
0.043645,0,0,0,0.17793,0.265974,0.122645,0,0,0.234514,no
0.043645,0,0,0,0.17793,0.265974,0.318558,0,0,0.609127,yes
0.087289,0,0.393442,0,0.17793,0.265974,0.318558,0,0,0.609127,no
0.065467,0,0,0,0.17793,0.265974,0.318558,0,0,0.609127,no
0.043645,0,0.590162,0,0.17793,0.265974,0.318558,0,0,0.609127,no
0.043645,0,0.196721,0,0.35586,0.531949,0.32015,0.017509,0,0.307609,no
0.174579,0,0.196721,0,0.35586,0.531949,0.32015,0.017509,0,0.307609,no
0.109112,0,0.393442,0,0.17793,0.265974,0.318558,0,0,0.609127,no
0.37098,0,0.393442,0,0.35586,0.531949,0.32015,0.017509,0,0.307609,no
0.130934,0.161286,0.196721,0.172227,0.35586,0.531949,0.32015,0.017509,0,0.307609,no
0.065467,0,0.196721,0,0.17793,0.265974,0.318558,0,0,0.609127,no
0.043645,0,0.393442,0,0.17793,0.265974,0.318558,0,0,0.609127,no
0.043645,0,0.393442,0,0.35586,0.531949,0.337671,0,0,0.322838,no
0.043645,0,0.393442,0,0.35586,0.531949,0.337671,0,0,0.322838,no
0.043645,0,0.196721,0,0.35586,0.531949,0.337671,0,0,0.322838,no
0.043645,0,0.196721,0,0.17793,0.265974,0.318558,0,0,0.609127,no
0.261868,0.322572,0,0.172227,0.35586,0.531949,0.32015,0.017509,0,0.307609,no
0.043645,0,0,0,0.17793,0.265974,0.318558,0,0,0.609127,no
0.458269,0.161286,0.196721,0.172227,0.35586,0.531949,0.32015,0.017509,0,0.307609,no
0.851072,0.645144,0.590162,0.688907,0.35586,0.531949,0.32015,0.017509,0,0.307609,no
0.065467,0,0.393442,0,0.17793,0.265974,0.318558,0,0,0.609127,no
0.698315,0.322572,0.393442,0.344454,0.35586,0.531949,0.321743,0.035017,0,0.310655,no
0.043645,0,0.393442,0,0.17793,0.265974,0.318558,0,0,0.609127,no
0.218224,0.161286,0.393442,0.172227,0.17793,0.265974,0.318558,0,0,0.609127,no
0.109112,0.161286,0.196721,0.172227,0.17793,0.265974,0.318558,0,0,0.609127,no
0.043645,0,0,0,0.17793,0.265974,0.318558,0,0,0.609127,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.611026,0.322572,0.590162,0.344454,0.35586,0.531949,0.321743,0.035017,0,0.310655,no
0.545559,0.645144,0.786883,0.688907,0.17793,0.265974,0.318558,0,0,0.609127,no
0.589204,0.483858,0,0.51668,0.35586,0.531949,0.326522,0.087543,0,0.319792,no
0.065467,0,0.393442,0,0.17793,0.265974,0.318558,0,0,0.609127,no
0.043645,0,0,0,0,0,0,0,0,0,yes
0.043645,0,0,0,0.17793,0.265974,0.318558,0,0,0.609127,no
0.043645,0,0,0,0.17793,0.265974,0.318558,0,0,0.609127,no
0.065467,0,0.393442,0,0.17793,0.265974,0.318558,0,0,0.609127,no
0.043645,0,0,0,0,0,0,0,0,0,yes
0.065467,0,0.393442,0,0.35586,0.531949,0.321743,0.035017,0,0.310655,no
0.043645,0,0,0,0,0,0,0,0,0,yes
0.043645,0,0.196721,0,0.17793,0.265974,0.318558,0,0,0.609127,no
0.043645,0,0,0,0,0,0,0,0,0,yes
0.043645,0,0,0,0,0,0,0,0,0,yes
0.196401,0.161286,0.196721,0,0.17793,0.265974,0.033449,0,0,0.063958,yes
0.196401,0.322572,0,0.172227,0.17793,0.265974,0.033449,0,0,0.063958,no
0.043645,0,0.196721,0,0.17793,0.265974,0.101938,0,0,0.194921,no
0.065467,0,0,0,0.17793,0.265974,0.101938,0,0,0.194921,no
0.065467,0,0,0,0.17793,0.265974,0.101938,0,0,0.194921,no
0.065467,0,0,0,0.17793,0.265974,0.101938,0,0,0.194921,no
0.065467,0,0,0,0.17793,0.265974,0.101938,0,0,0.194921,no
0.065467,0,0,0,0.17793,0.265974,0.101938,0,0,0.194921,no
0.065467,0,0,0,0.17793,0.265974,0.101938,0,0,0.194921,no
0,0,0,0,0.17793,0.265974,0.071675,0,0,0.137054,no
0,0,0,0,0.17793,0.265974,0.071675,0,0,0.137054,no
0,0,0,0,0.17793,0.265974,0.071675,0,0,0.137054,no
0,0,0,0,0.17793,0.265974,0.071675,0,0,0.137054,no
0,0,0.393442,0,0.17793,0.265974,0.100346,0,0,0.191875,no
0,0,0.393442,0,0.17793,0.265974,0.100346,0,0,0.191875,no
0,0,0.393442,0,0.17793,0.265974,0.100346,0,0,0.191875,no
0.065467,0,0.393442,0,0.17793,0.265974,0.058933,0,0,0.112689,no
0.043645,0,0,0,0.17793,0.265974,0.058933,0,0,0.112689,no
0.043645,0,0,0,0.17793,0.265974,0.058933,0,0,0.112689,no
0.109112,0,0.786883,0,0.17793,0.265974,0.101938,0,0,0.194921,no
0.043645,0,0,0,0.17793,0.265974,0.101938,0,0,0.194921,no
0.043645,0,0,0,0.17793,0.265974,0.101938,0,0,0.194921,no
0.043645,0,0,0,0.17793,0.265974,0.101938,0,0,0.194921,no
0.043645,0,0,0,0.17793,0.265974,0.101938,0,0,0.194921,no
0.043645,0,0.196721,0,0.17793,0.265974,0.197506,0,0,0.377659,no
0.021822,0,0.393442,0,0.17793,0.265974,0.197506,0,0,0.377659,no
0.021822,0,0.393442,0,0.17793,0.265974,0.197506,0,0,0.377659,no
0.240046,0.161286,0.196721,0.344454,0.17793,0.265974,0.197506,0,0,0.377659,no
0.545559,0.483858,0.393442,0.51668,0.35586,0.531949,0.199099,0.017509,0,0.191875,no
0.240046,0.322572,0.393442,0.344454,0.17793,0.265974,0.197506,0,0,0.377659,no
0.305513,0.322572,0.590162,0.344454,0.35586,0.531949,0.200691,0.035017,0,0.194921,no
0.043645,0,0.393442,0,0.17793,0.265974,0.197506,0,0,0.377659,no
0.196401,0,0.393442,0,0.35586,0.531949,0.258032,0.052526,0,0.251265,no
0.065467,0,0.393442,0,0.17793,0.265974,0.253253,0,0,0.484256,no
0.043645,0,0.196721,0,0.35586,0.531949,0.261217,0,0,0.249742,no
0.392802,0,0,0,0.53379,0.531949,0.269181,0,0,0.171571,no
0.218224,0,0,0,0.17793,0.265974,0.253253,0,0,0.484256,no
0.043645,0,0,0,0.35586,0.531949,0.261217,0,0,0.249742,no
0.240046,0,0,0,0.35586,0.531949,0.254846,0.017509,0,0.245174,no
0.349158,0,0,0,0.35586,0.531949,0.254846,0.017509,0,0.245174,no
0.087289,0,0,0,0.17793,0.265974,0.253253,0,0,0.484256,no
0.043645,0,0,0,0.35586,0.531949,0.259624,0,0,0.248219,no
0.043645,0,0,0,0.35586,0.531949,0.259624,0,0,0.248219,no
0.480092,0.645144,0.196721,0.172227,0.35586,0.531949,0.254846,0.017509,0,0.245174,no
0.043645,0,0,0,0.35586,0.531949,0.060526,0.035017,0,0.060913,no
0.065467,0,0,0,0.17793,0.265974,0.05734,0,0,0.109643,no
0.043645,0,0.196721,0,0.17793,0.265974,0.090789,0,0,0.173601,no
0.349158,0.322572,0.393442,0.172227,0.17793,0.265974,0.090789,0,0,0.173601,no
0.043645,0,0.196721,0,0.17793,0.265974,0.098753,0,0,0.18883,no
0.480092,0.161286,0.393442,0.172227,0.17793,0.265974,0.098753,0,0,0.18883,no
0.065467,0,0.393442,0,0.17793,0.265974,0.098753,0,0,0.18883,no
0.065467,0,0.393442,0,0.17793,0.265974,0.098753,0,0,0.18883,no
0.065467,0,0.393442,0,0.17793,0.265974,0.20547,0,0,0.392887,no
1,0.80643,0.393442,0.51668,0.88965,0.797923,0.226176,0.175087,0,0.092587,no
0.567381,0.161286,0.983604,0.172227,0.53379,0.531949,0.211841,0.070035,0,0.139084,no
0.283691,0.161286,0.196721,0.172227,0.17793,0.265974,0.20547,0,0,0.392887,no
0.065467,0,0.393442,0,0.17793,0.265974,0.116274,0,0,0.222332,no
0.632848,0.483858,0.393442,0.172227,0.35586,0.531949,0.117866,0.017509,0,0.114211,no
0.065467,0,0.393442,0,0.17793,0.265974,0.130609,0,0,0.249742,no
0.065467,0,0.196721,0,0.17793,0.265974,0.130609,0,0,0.249742,no
0.632848,0.322572,0.393442,0.172227,0.35586,0.531949,0.132201,0.017509,0,0.127917,no
0.065467,0,0.393442,0,0.17793,0.265974,0.130609,0,0,0.249742,no
0.196401,0.161286,0.393442,0,0.17793,0.265974,0.130609,0,0,0.249742,no
0.065467,0,0.393442,0,0.17793,0.265974,0.117866,0,0,0.225377,no
0.676493,0.161286,0.393442,0.172227,0.17793,0.265974,0.117866,0,0,0.225377,no
0.065467,0,0.393442,0,0.17793,0.265974,0.117866,0,0,0.225377,no
0.065467,0,0.393442,0,0.17793,0.265974,0.117866,0,0,0.225377,no
0.087289,0,0.393442,0,0.17793,0.265974,0.076454,0,0,0.146191,no
0.087289,0,0.196721,0,0.17793,0.265974,0.076454,0,0,0.146191,no
0.065467,0,0.393442,0,0.17793,0.265974,0.095567,0,0,0.182738,no
0.283691,0,0.196721,0,0.17793,0.265974,0.095567,0,0,0.182738,no
0.065467,0,0,0,0.17793,0.265974,0.095567,0,0,0.182738,no
0.065467,0,0,0,0.17793,0.265974,0.095567,0,0,0.182738,no
0.043645,0,0.196721,0,0.17793,0.265974,0.111495,0,0,0.213195,no
0.130934,0,0.590162,0,0.53379,0.797923,0.116274,0.035017,0,0.076141,no
0.109112,0,0.983604,0,0.53379,0.797923,0.13698,0.035017,0,0.089339,no
0.109112,0,0.590162,0,0.53379,0.797923,0.13698,0.035017,0,0.089339,no
0.087289,0,0.983604,0,0.35586,0.531949,0.135387,0.017509,0,0.130962,no
0.087289,0,0.393442,0,0,0,0,0,0,0,no
0.087289,0,0.786883,0,0,0,0,0,0,0,no
0.480092,0.483858,0,0.51668,1,0.797923,0.438017,0.437717,0,0.152282,no
0.087289,0.161286,0.393442,0.172227,0.53379,0.797923,0.409347,0.017509,0,0.261925,no
0.087289,0.161286,0.393442,0.172227,0.35586,0.531949,0.407754,0,0,0.389842,no
0.043645,0,0,0,0.71172,0.797923,0.410939,0.087543,0,0.200251,no
0.261868,0.161286,0.983604,0.344454,0.53379,0.797923,0.409347,0.017509,0,0.261925,no
0.261868,0.322572,0.393442,0.344454,0.35586,0.531949,0.49695,0,0,0.475119,no
1,1,0.983604,1,0.71172,0.797923,0.504914,0.017509,0,0.242128,no
0.087289,0.161286,0.393442,0.172227,0,0,0,0,0,0,no
0.654671,0.483858,0.983604,0.51668,0.17793,0.265974,0.210248,0,0,0.402024,no
0.130934,0.161286,0.393442,0.172227,0.17793,0.265974,0.210248,0,0,0.402024,no
0.087289,0.161286,0.393442,0.172227,0,0,0,0,0,0,no
0.087289,0.161286,0.393442,0.172227,0,0,0,0,0,0,no
0.349158,0.322572,0.590162,0.344454,0.17793,0.265974,0.210248,0,0,0.402024,no
0.480092,0.483858,0,0.51668,0,0,0,0,0,0,no
0.458269,0.322572,0.590162,0.51668,0.17793,0.265974,0.006371,1,0,0.201012,no
0.480092,0.483858,0,0.51668,0,0,0,0,0,0,no
0.960184,0.80643,0.196721,0.861134,0.17793,0.265974,0.031856,0.052526,0,0.07005,no
0.087289,0.161286,0.393442,0.172227,0,0,0,0,0,0,no
0.087289,0.161286,0.393442,0.172227,0,0,0,0,0,0,no
0.480092,0.483858,0,0.51668,0,0,0,0,0,0,no
0.109112,0,0,0.172227,0.17793,0.265974,0.001593,0,0,0.003046,no
0.349158,0.161286,0.196721,0,0.17793,0.265974,0.084418,0,0,0.161419,no
0.065467,0,0,0,0.17793,0.265974,0.084418,0,0,0.161419,no
0.087289,0,0.393442,0,0.35586,0.531949,0.337671,0,0,0.322838,yes
0.021822,0,0.393442,0,0.35586,0.531949,0.337671,0,0,0.322838,no
0.240046,0.161286,0.786883,0.172227,0.17793,0.265974,0.318558,0,0,0.609127,no
0.720138,0.483858,0,0.51668,0.53379,0.531949,0.339264,0.140069,0,0.224362,yes
0.043645,0,0.590162,0,0.17793,0.265974,0.318558,0,0,0.609127,no
0.720138,0.483858,0,0.51668,0,0,0,0,0,0,yes
0.087289,0,0.393442,0,0,0,0,0,0,0,yes
0.982006,0.322572,0.393442,0.51668,0.53379,0.797923,0.324929,0.035017,0.642074,0.209134,no
0.087289,0,0.393442,0,0,0,0,0,0,0,yes
0.065467,0,0.393442,0,0.17793,0.265974,0.318558,0,0,0.609127,yes
0.109112,0,0.786883,0.172227,0.53379,0.531949,0.328114,0.070035,0,0.213195,no
0.065467,0,0.590162,0,0.35586,0.531949,0.415718,0,0,0.397456,no
0.043645,0,0.590162,0,0.53379,0.797923,0.41731,0.017509,0,0.267001,no
0.720138,0.483858,0,0.51668,0,0,0,0,0,0,yes
0.065467,0,0.393442,0,0,0,0,0,0,0,yes
0.087289,0,0.393442,0,0,0,0,0,0,0,yes
0.152756,0,0,0,0.53379,0.797923,0.418903,0.035017,0,0.269031,no
0.480092,0.483858,0.786883,0.688907,0.53379,0.797923,0.418903,0.122561,1,0.274107,no
0.065467,0,0.196721,0,0.53379,0.797923,0.321743,0.035017,0,0.207103,no
0.065467,0,0.196721,0.172227,0.35586,0.531949,0.35997,0.017509,0,0.34568,no
0.021822,0,0.590162,0,0.35586,0.531949,0.35997,0.017509,0,0.34568,no
0.109112,0,0.983604,0,0.35586,0.531949,0.35997,0.017509,0,0.34568,no
0.720138,0.483858,0,0.51668,0,0,0,0,0,0,yes
0.087289,0,0.393442,0,0,0,0,0,0,0,yes
0.065467,0,0.393442,0,0,0,0,0,0,0,yes
0.087289,0,0.393442,0,0,0,0,0,0,0,yes
0.065467,0,0.393442,0,0,0,0,0,0,0,yes
0.087289,0,0.393442,0,0,0,0,0,0,0,yes
0.240046,0.322572,0,0.344454,0.35586,0.531949,0.321743,0.017509,0,0.309132,no
0.065467,0,0.393442,0,0,0,0,0,0,0,yes
0.414625,0.483858,0.196721,0.688907,0.35586,0.531949,0.352006,0,1,0.336543,no
0.087289,0,0.983604,0,0,0,0,0,0,0,no
0.109112,0,0.983604,0,0,0,0,0,0,0,no
0.720138,0.483858,0,0.51668,0,0,0,0,0,0,yes
0.087289,0,0.983604,0,0,0,0,0,0,0,no
0.065467,0,0.786883,0,0,0,0,0,0,0,no
0.720138,0.483858,0,0.51668,0,0,0,0,0,0,yes
0.087289,0,0.393442,0,0,0,0,0,0,0,yes
0.065467,0,0.393442,0,0,0,0,0,0,0,yes
0.065467,0,0.786883,0,0,0,0,0,0,0,no
0.065467,0,0.196721,0,0,0,0,0,0,0,no
0.501914,0.161286,0,0.172227,0,0,0,0,0,0,no
0.065467,0,0.393442,0,0,0,0,0,0,0,yes
0.087289,0,0.393442,0,0,0,0,0,0,0,yes
0.021822,0,0.983604,0,0,0,0,0,0,0,no
0.021822,0,0.983604,0,0,0,0,0,0,0,no
0.021822,0,0.786883,0,0,0,0,0,0,0,no
0.043645,0,0.196721,0,0.17793,0.265974,0.062119,0,0,0.11878,no
0.130934,0.161286,0.196721,0.172227,0.17793,0.265974,0.062119,0,0.642074,0.11878,no
0.043645,0,0.786883,0,0.17793,0.265974,0.124237,0,0,0.23756,no
0.109112,0,0.983604,0,0.35586,0.531949,0.12583,0.017509,0,0.121825,no
0.109112,0,0.786883,0,0.35586,0.531949,0.12583,0.017509,0,0.121825,no
0.109112,0,0.983604,0,0.35586,0.531949,0.12583,0.017509,0,0.121825,no
0.065467,0,0.196721,0,0.17793,0.265974,0.124237,0,0,0.23756,no
0.283691,0.161286,0.590162,0.172227,0.35586,0.531949,0.12583,0.017509,0.642074,0.121825,no
0.065467,0,0.393442,0,0.17793,0.265974,0.101938,0,0,0.194921,no
0.043645,0,0.196721,0,0.17793,0.265974,0.101938,0,0,0.194921,no
0.043645,0,0,0,0.17793,0.265974,0.101938,0,0,0.194921,no
0.043645,0,0,0,0.17793,0.265974,0.101938,0,0,0.194921,no
0.327335,0.322572,0.393442,0.344454,0.35586,0.531949,0.140165,0.052526,0,0.138576,no
0.174579,0.161286,0,0.172227,0.17793,0.265974,0.035041,0,0,0.067004,no
0,0,0.196721,0,0.17793,0.265974,0.049376,0,0,0.094415,no
0,0,0.590162,0,0.17793,0.265974,0.090789,0,0,0.173601,no
0,0,0.196721,0,0.17793,0.265974,0.090789,0,0,0.173601,no
0.021822,0,0.983604,0,0.35586,0.531949,0.167243,0.017509,0,0.161419,no
0.021822,0,0.983604,0,0.17793,0.265974,0.16565,0,0,0.316746,no
0,0,0.786883,0,0.17793,0.265974,0.16565,0,0,0.316746,no
0,0,0.196721,0,0.17793,0.265974,0.16565,0,0,0.316746,no
0,0,0,0,0.17793,0.265974,0.006371,0,0,0.012183,no
0.043645,0,0,0,0.17793,0.265974,0.050969,0,0,0.09746,no
0.043645,0,0.196721,0,0.17793,0.265974,0.050969,0,0,0.09746,no
0.087289,0,0.983604,0,0.35586,0.531949,0.32015,0.017509,0,0.307609,no
0.043645,0,0.393442,0,0.17793,0.265974,0.318558,0,0,0.609127,no
0.065467,0,0.393442,0,0.35586,0.531949,0.32015,0.017509,0,0.307609,no
1,1,0.590162,1,0.35586,0.531949,0.329707,0.122561,0,0.325883,no
1,1,0.786883,1,0.35586,0.531949,0.328114,0.105052,0,0.322838,no
0.82925,0.80643,0.983604,0.688907,0.35586,0.531949,0.326522,0.087543,0,0.319792,no
0.065467,0.161286,0.196721,0.172227,0.17793,0.265974,0.318558,0,0,0.609127,no
0.501914,0.322572,0.983604,0.344454,0.35586,0.531949,0.347228,0.315156,0.642074,0.359385,no
0.327335,0.322572,0.786883,0.344454,0.35586,0.531949,0.344042,0.280139,0.642074,0.353294,no
0.523737,0.322572,0.983604,0.344454,0.35586,0.531949,0.350413,0.350174,0.642074,0.365476,no
0.37098,0.322572,0.786883,0.344454,0.35586,0.531949,0.348821,0.332665,0.642074,0.362431,no
0.458269,0.322572,0.786883,0.344454,0.35586,0.531949,0.323336,0.052526,0,0.313701,no
0.327335,0.322572,0.590162,0.344454,0.35586,0.531949,0.321743,0.035017,0,0.310655,no
0.087289,0,0.786883,0,0.35586,0.531949,0.301037,0.035017,0,0.290858,no
0.392802,0,0,0,0.17793,0.265974,0.297851,0,0,0.569534,no
0.043645,0,0.590162,0,0.17793,0.265974,0.297851,0,0,0.569534,no
0.392802,0,0,0,0,0,0,0,0,0,no
0.130934,0,0.393442,0,0.17793,0.265974,0.297851,0,0,0.569534,no
0.065467,0,0.196721,0,0.17793,0.265974,0.297851,0,0,0.569534,no
1,0.161286,0.590162,0.344454,0.53379,0.797923,0.318558,0.070035,0,0.207103,no
0.043645,0,0.393442,0,0.35586,0.531949,0.299444,0.017509,0,0.287813,no
0.392802,0,0,0,0,0,0,0,0,0,no
0.065467,0,0.393442,0,0.35586,0.531949,0.299444,0.017509,0,0.287813,no
0.043645,0,0.393442,0,0,0,0,0,0,0,no
0.065467,0,0.393442,0,0,0,0,0,0,0,no
0.043645,0,0.393442,0,0,0,0,0,0,0,no
0.065467,0,0.393442,0,0,0,0,0,0,0,no
0.109112,0,0.590162,0.172227,0.17793,0.265974,0.297851,0,0,0.569534,no
0.087289,0,0.786883,0,0.17793,0.265974,0.297851,0,0,0.569534,no
0.065467,0,0.590162,0,0.35586,0.531949,0.299444,0.017509,0,0.287813,no
0.021822,0,0.786883,0,0,0,0,0,0,0,no
0,0,0.590162,0,0,0,0,0,0,0,no
0.065467,0,0,0,0.17793,0.265974,0.006371,0,0,0.012183,no
0.021822,0,0.786883,0,0.35586,0.531949,0.122645,0.035017,0,0.120303,no
0,0,0.196721,0,0.17793,0.265974,0.119459,0,0,0.228423,no
0,0,0.590162,0,0.17793,0.265974,0.119459,0,0,0.228423,no
0,0,0,0,0.17793,0.265974,0.007964,0,0,0.015228,no
0,0,0.590162,0,0.17793,0.265974,0.044598,0,0,0.085278,no
0,0,0.196721,0,0.17793,0.265974,0.044598,0,0,0.085278,no
0.065467,0,0.393442,0,0.17793,0.265974,0.082825,0,0,0.158373,no
0.218224,0.161286,0.786883,0.172227,0.35586,0.531949,0.086011,0.035017,0,0.085278,no
0.087289,0,0.590162,0,0.17793,0.265974,0.082825,0,0,0.158373,no
0.065467,0,0,0,0.17793,0.265974,0.007964,0,0,0.015228,no
0.109112,0.161286,0.786883,0.172227,0.17793,0.265974,0.318558,0,0,0.609127,no
1,0.967716,0.590162,1,0.53379,0.797923,0.332893,0.157578,0.642074,0.221316,no
0.392802,0.80643,0.196721,0.861134,0.53379,0.797923,0.332893,0.157578,0.642074,0.221316,no
0.087289,0,0.393442,0,0.17793,0.265974,0.318558,0,0,0.609127,no
0.087289,0,0.393442,0,0.17793,0.265974,0.318558,0,0,0.609127,no
0.82925,0.483858,0.393442,0.51668,0.35586,0.531949,0.364748,0.507752,0,0.392887,no
0.349158,0.483858,0.786883,0.51668,0.35586,0.531949,0.363156,0.490243,1,0.389842,no
0.240046,0.161286,0.590162,0.172227,0.35586,0.531949,0.336078,0.490243,0,0.363954,no
0.043645,0,0,0,0.35586,0.531949,0.324929,0,0,0.310655,no
0.043645,0,0.196721,0,0.35586,0.531949,0.32015,0.017509,0,0.307609,no
0.37098,0.322572,0.786883,0.344454,0.35586,0.531949,0.32015,0.017509,0,0.307609,no
0.152756,0,0.786883,0,0.17793,0.265974,0.318558,0,0,0.609127,no
0.327335,0.161286,0,0.172227,0.35586,0.531949,0.32015,0.017509,0,0.307609,no
0.196401,0.161286,0.786883,0.172227,0.17793,0.265974,0.318558,0,0,0.609127,no
1,1,0.196721,1,0.35586,0.531949,0.324929,0.070035,0.642074,0.316746,no
0.872894,0.645144,0.983604,0.688907,0.35586,0.531949,0.324929,0.070035,0,0.316746,no
0.109112,0.161286,0,0.172227,0.17793,0.265974,0.318558,0,0.642074,0.609127,no
1,0.80643,0,0.861134,0.35586,0.531949,0.321743,0.035017,0.642074,0.310655,no
0.872894,0.645144,0.983604,0.688907,0,0,0,0,0,0,no
0.196401,0.161286,0.590162,0.172227,0.35586,0.531949,0.32015,0.017509,0.642074,0.307609,no
0.567381,0.645144,0,0.688907,0.35586,0.531949,0.347228,0.315156,1,0.359385,no
0.349158,0.483858,0.786883,0.51668,0,0,0,0,0,0,no
0.087289,0,0,0,0.35586,0.531949,0.324929,0.070035,0,0.316746,no
0.130934,0.161286,0,0.172227,0.17793,0.265974,0.318558,0,0,0.609127,no
1,0.645144,0.590162,0.688907,0.35586,0.531949,0.324929,0.070035,0,0.316746,no
0.872894,0.645144,0.983604,0.688907,0,0,0,0,0,0,no
0.240046,0.161286,0.590162,0.172227,0,0,0,0,0,0,no
0.240046,0.322572,0,0,0.17793,0.265974,0.020706,0,0,0.039593,no
0.152756,0.161286,0.590162,0,0.35586,0.531949,0.168836,0.035017,0,0.164464,no
0,0,0.590162,0,0.17793,0.265974,0.16565,0,0,0.316746,no
0.152756,0.161286,0.590162,0,0.35586,0.531949,0.170428,0.052526,0,0.16751,no
0,0,0.590162,0,0.17793,0.265974,0.16565,0,0,0.316746,no
0.174579,0.161286,0.786883,0,0.35586,0.531949,0.170428,0.052526,0,0.16751,no
0,0,0.786883,0,0.17793,0.265974,0.16565,0,0,0.316746,no
0.174579,0.161286,0.590162,0,0.35586,0.531949,0.170428,0.052526,0,0.16751,no
0,0,0.590162,0,0.17793,0.265974,0.16565,0,0,0.316746,no
0.152756,0.161286,0.786883,0,0.35586,0.531949,0.168836,0.035017,0,0.164464,no
0,0,0.786883,0,0.17793,0.265974,0.16565,0,0,0.316746,no
0.043645,0,0.196721,0,0.17793,0.265974,0.055748,0,0,0.106597,no
0.065467,0,0.196721,0,0.17793,0.265974,0.055748,0,0,0.106597,no
0.130934,0.161286,0.786883,0,0.17793,0.265974,0.156093,0,0,0.298472,no
0,0,0.786883,0,0.17793,0.265974,0.156093,0,0,0.298472,no
0.130934,0.161286,0.983604,0,0.17793,0.265974,0.156093,0,0,0.298472,no
0,0,0.983604,0,0.17793,0.265974,0.156093,0,0,0.298472,no
0.130934,0.161286,0.983604,0,0.17793,0.265974,0.156093,0,0,0.298472,no
0,0,0.983604,0,0.17793,0.265974,0.156093,0,0,0.298472,no
0.130934,0.161286,0.786883,0,0.17793,0.265974,0.156093,0,0,0.298472,no
0,0,0.786883,0,0.17793,0.265974,0.156093,0,0,0.298472,no
0.130934,0.161286,0.786883,0,0.17793,0.265974,0.156093,0,0,0.298472,no
0,0,0.786883,0,0.17793,0.265974,0.156093,0,0,0.298472,no
0.130934,0.161286,0.590162,0,0.17793,0.265974,0.156093,0,0,0.298472,no
0,0,0.590162,0,0.17793,0.265974,0.156093,0,0,0.298472,no
0.74196,0.322572,1,0.344454,0.35586,0.531949,0.144944,0.227613,0.642074,0.158373,no
0.218224,0.161286,0.786883,0.172227,0.35586,0.531949,0.144944,0.227613,0.642074,0.158373,no
0.218224,0.161286,0.786883,0.172227,0,0,0,0,0,0,no
